,ds,y
423,2020-07-28,2670.6065879
424,2020-07-29,1976.7763556
425,2020-07-30,1004.9976737000001
426,2020-07-31,1862.4519371000001
427,2020-08-01,1118.3930227
428,2020-08-02,1048.1135652000003
429,2020-08-03,2072.7465104
430,2020-08-04,1902.8124021999995
431,2020-08-05,2219.1368204999994
432,2020-08-06,1681.2096889
433,2020-08-07,1280.0627901
434,2020-08-08,1298.3209292999998
435,2020-08-09,898.1674415000001
436,2020-08-10,2424.1782932999995
437,2020-08-11,3179.3527114000008
438,2020-08-12,2483.8868205999997
439,2020-08-13,2267.602712
440,2020-08-14,951.9833326
441,2020-08-15,1689.7302319
442,2020-08-16,1866.8081382000003
443,2020-08-17,3232.7821684
444,2020-08-18,1316.1317817999998
445,2020-08-19,3529.5670527
446,2020-08-20,1910.5007743999997
447,2020-08-21,1889.4546500999995
448,2020-08-22,1466.3337199000002
449,2020-08-23,2302.3255797999996
450,2020-08-24,2352.9368201999996
451,2020-08-25,2500.5120137000004
452,2020-08-26,2308.5085259
453,2020-08-27,2205.7472859
454,2020-08-28,1381.4465106
455,2020-08-29,1700.3337198999998
456,2020-08-30,2139.7596883000006
457,2020-08-31,3406.7201528000005
458,2020-09-01,2669.1329439000006
459,2020-09-02,2669.6127891
460,2020-09-03,1629.6686034000002
461,2020-09-04,1432.3139524999997
462,2020-09-05,419.6937981
463,2020-09-06,2172.5922465
464,2020-09-07,2249.4395334
465,2020-09-08,1842.0135644999998
466,2020-09-09,2563.6174403
467,2020-09-10,1653.5325569999995
468,2020-09-11,868.8251931
469,2020-09-12,10352.8736411
470,2020-09-13,2890.1922465
471,2020-09-14,2735.0883703000004
472,2020-09-15,2122.6534871
473,2020-09-16,2843.6790679000005
474,2020-09-17,1688.2248053999997
475,2020-09-18,1539.6887586999999
476,2020-09-19,1717.0527118999996
477,2020-09-20,1934.556588
478,2020-09-21,2825.3248045000005
479,2020-09-22,2757.158525799999
480,2020-09-23,2946.0558122999996
481,2020-09-24,1790.6655028000002
482,2020-09-25,1962.0720916999999
483,2020-09-26,575.9170538
484,2020-09-27,1778.8449600999998
485,2020-09-28,2693.7647267999996
486,2020-09-29,1748.8302314
487,2020-09-30,1935.4856579
488,2020-10-01,1268.3065883000002
489,2020-10-02,1489.2038751
490,2020-10-03,711.2887593
491,2020-10-04,1186.0790690000001
492,2020-10-05,1858.2860452999998
493,2020-10-06,1539.9771311000002
494,2020-10-07,1650.8744176999999
495,2020-10-08,1095.2011622999999
496,2020-10-09,2031.0713165999998
497,2020-10-10,954.4178290000002
498,2020-10-11,2216.3174405
499,2020-10-12,1747.4856579
500,2020-10-13,2731.885269800001
501,2020-10-14,1701.2616272000005
502,2020-10-15,1561.8558128000002
503,2020-10-16,1993.6259681000001
504,2020-10-17,2143.5709289999995
505,2020-10-18,2553.4306187999996
506,2020-10-19,2748.5430216999994
507,2020-10-20,1282.8499992
508,2020-10-21,1882.6957354
509,2020-10-22,3181.2736422000003
510,2020-10-23,2359.7593009
511,2020-10-24,2376.7701536
512,2020-10-25,2327.9837196
513,2020-10-26,5365.910849500001
514,2020-10-27,3086.3600758000002
515,2020-10-28,2811.1348824
516,2020-10-29,2760.715115
517,2020-10-30,3072.1697661000007
518,2020-10-31,3001.4096883999996
519,2020-11-01,3993.5294554999987
520,2020-11-02,3349.8631765
521,2020-11-03,3895.3496102999993
522,2020-11-04,2469.5364326999998
523,2020-11-05,3356.1724788000006
524,2020-11-06,3078.2879827
525,2020-11-07,1856.1724796000003
526,2020-11-08,3177.0771298999994
527,2020-11-09,4969.4104615999995
528,2020-11-10,3175.4751915999996
529,2020-11-11,5535.843019200001
530,2020-11-12,5952.016275099999
531,2020-11-13,6006.244569600002
532,2020-11-14,3480.4918582
533,2020-11-15,5394.642632000003
534,2020-11-16,7211.510847800002
535,2020-11-17,6252.545732100002
536,2020-11-18,4403.996120300001
